city,state_id,state_name
Elm Hall,MI,Michigan
Fort Bidwell,CA,California
Moore,MT,Montana
Lebanon,KS,Kansas
Big Spring,MO,Missouri
Viola,KS,Kansas
Keller,WA,Washington
Montour,IA,Iowa
Loachapoka,AL,Alabama
Nespelem,WA,Washington
Fordyce,NE,Nebraska
Clinchco,VA,Virginia
Gene Autry,OK,Oklahoma
Seneca,OR,Oregon
Deep Water,WV,West Virginia
Coffman Cove,AK,Alaska
Coleta,IL,Illinois
Western,NE,Nebraska
Waterloo,SC,South Carolina
Shubert,NE,Nebraska
Haralson,GA,Georgia
Shopiere,WI,Wisconsin
Blodgett,MO,Missouri
Edinburg,ND,North Dakota
Sherrill,IA,Iowa
Woodman,WI,Wisconsin
Cody,NE,Nebraska
Banks,AR,Arkansas
Maquon,IL,Illinois
Jackson Springs,NC,North Carolina
Richey,MT,Montana
Samburg,TN,Tennessee
Moorhead,IA,Iowa
Philo,CA,California
Reader,WV,West Virginia
Fairview,PA,Pennsylvania
Jamison City,PA,Pennsylvania
Osage,MN,Minnesota
Bridgeville,NY,New York
Oriska,ND,North Dakota
Cornwall Bridge,CT,Connecticut
Halibut Cove,AK,Alaska
Yorkana,PA,Pennsylvania
Cowgill,MO,Missouri
Tokeland,WA,Washington
Iuka,KS,Kansas
White Plains,GA,Georgia
Twin Bridges,MT,Montana
Marshallville,NJ,New Jersey
Wenona,GA,Georgia
Los Panes,PR,Puerto Rico
Strong,PA,Pennsylvania
Manchester,IL,Illinois
Longview,MS,Mississippi
Albrightsville,PA,Pennsylvania
Nora,IL,Illinois
Pine Flat,CA,California
Farley,MO,Missouri
Galisteo,NM,New Mexico
LaFayette,KY,Kentucky
Unadilla Forks,NY,New York
Bluff City,AR,Arkansas
Top-of-the-World,AZ,Arizona
Shungnak,AK,Alaska
Cavour,SD,South Dakota
Houstonia,MO,Missouri
Columbia,NJ,New Jersey
South Carrollton,KY,Kentucky
Pine Glen,PA,Pennsylvania
Melrose,IA,Iowa
Sand Coulee,MT,Montana
Tedrow,OH,Ohio
Fort Hunter Liggett,CA,California
Spokane,MO,Missouri
Fort Shaw,MT,Montana
Grafton,IA,Iowa
Olar,SC,South Carolina
Spreckels,CA,California
Richvale,CA,California
Neylandville,TX,Texas
Artesian,SD,South Dakota
Golden,MS,Mississippi
Hanlontown,IA,Iowa
Conception Junction,MO,Missouri
Watson,MN,Minnesota
La Presa,TX,Texas
Parrott,VA,Virginia
Harborton,VA,Virginia
Slick,OK,Oklahoma
Geraldine,MT,Montana
Frontenac,MN,Minnesota
Rickardsville,IA,Iowa
Dwight,KS,Kansas
Tipton,KS,Kansas
Garden Grove,IA,Iowa
Coulter,IA,Iowa
Wind Ridge,PA,Pennsylvania
Elida,NM,New Mexico
Kline,SC,South Carolina
Valley Home,CA,California
Jordan Hill,LA,Louisiana
Lutak,AK,Alaska
Oakland,AR,Arkansas
Hambleton,WV,West Virginia
New Salem,IL,Illinois
Greencastle,MO,Missouri
Elmira,CA,California
Jansen,CO,Colorado
Northome,MN,Minnesota
Gotham,WI,Wisconsin
Hordville,NE,Nebraska
Union,NE,Nebraska
Halifax,NC,North Carolina
Eareckson Station,AK,Alaska
Nash,OK,Oklahoma
Vaughnsville,OH,Ohio
Dora,AR,Arkansas
Rockville,MO,Missouri
Hollis,AK,Alaska
Pollard,AR,Arkansas
North Acomita Village,NM,New Mexico
Morris Chapel,TN,Tennessee
Kerby,OR,Oregon
Floydale,SC,South Carolina
Bloomington,ID,Idaho
Julian,PA,Pennsylvania
Pleasant Plains,AR,Arkansas
Burgoon,OH,Ohio
Hanson,OK,Oklahoma
Empire,OH,Ohio
Morristown,AZ,Arizona
Wayton,AR,Arkansas
West Danby,NY,New York
Bloomington,MD,Maryland
Cunard,WV,West Virginia
Hillsboro,NM,New Mexico
Copemish,MI,Michigan
Yeehaw Junction,FL,Florida
Lake Ann,MI,Michigan
Limaville,OH,Ohio
Hamburg,IL,Illinois
Woodside,DE,Delaware
Bath,NC,North Carolina
Callaway,MN,Minnesota
Ingalls,KS,Kansas
Lignite,ND,North Dakota
Ruby,AK,Alaska
Climax Springs,MO,Missouri
Ratcliff,AR,Arkansas
Decatur City,IA,Iowa
Lynn,AR,Arkansas
Mooresboro,NC,North Carolina
Aucilla,FL,Florida
Bryceland,LA,Louisiana
Greenway,AR,Arkansas
Endicott,NE,Nebraska
McCutchenville,OH,Ohio
East Hope,ID,Idaho
Dunbar,NE,Nebraska
Osage,WV,West Virginia
Utica,MO,Missouri
Briarcliff,AR,Arkansas
Santa Cruz,NM,New Mexico
Michigamme,MI,Michigan
Moshannon,PA,Pennsylvania
Jette,MT,Montana
Mount Hermon,NJ,New Jersey
Pawlet,VT,Vermont
Tanquecitos South Acres,TX,Texas
Westboro,WI,Wisconsin
Hickory,KY,Kentucky
Shelbyville,TX,Texas
Aline,OK,Oklahoma
E. Lopez,TX,Texas
Hughesville,MO,Missouri
Wedron,IL,Illinois
Sisquoc,CA,California
Rockville,UT,Utah
Moscow,KS,Kansas
Rocky Ford,GA,Georgia
Longstreet,LA,Louisiana
Eldred,NY,New York
Mentor,KY,Kentucky
Fairfield,KY,Kentucky
Rio,IL,Illinois
Deerfield,VA,Virginia
Winnett,MT,Montana
Melvin,TX,Texas
Iola,PA,Pennsylvania
Oakville,IA,Iowa
Virden,NM,New Mexico
LaPlace,IL,Illinois
Swift Bird,SD,South Dakota
Ackermanville,PA,Pennsylvania
Dewy Rose,GA,Georgia
Benbow,CA,California
Morea,PA,Pennsylvania
Danby,VT,Vermont
Zephyr,TX,Texas
Oakford,IL,Illinois
Crouch,ID,Idaho
Ophir,CO,Colorado
Rayle,GA,Georgia
Whitesville,WV,West Virginia
Jeffers Gardens,OR,Oregon
Kipton,OH,Ohio
Sycamore,KS,Kansas
Nelchina,AK,Alaska
Lake Leelanau,MI,Michigan
Campbell,MN,Minnesota
Glenview Manor,KY,Kentucky
Leisure Lake,MO,Missouri
Country Club Heights,IN,Indiana
Lakeline,OH,Ohio
Andersonville,GA,Georgia
Copake Falls,NY,New York
Riverview,AL,Alabama
Barryville,NY,New York
Lynch,NE,Nebraska
Brandywine,WV,West Virginia
Oak Hill-Piney,OK,Oklahoma
Grand River,IA,Iowa
Nikolaevsk,AK,Alaska
Power,MT,Montana
Malden,WA,Washington
Pachuta,MS,Mississippi
Keachi,LA,Louisiana
Coffee Springs,AL,Alabama
Union Center,WI,Wisconsin
Rowena,TX,Texas
Norton,WV,West Virginia
Rock Falls,WI,Wisconsin
Makemie Park,VA,Virginia
Crane,MT,Montana
Curran,IL,Illinois
Amoret,MO,Missouri
Winona,KS,Kansas
Echo,LA,Louisiana
Fruitdale,AL,Alabama
Hobson,AL,Alabama
Indian Beach,NC,North Carolina
Elliston,MT,Montana
Thornhill,KY,Kentucky
Hardy,NE,Nebraska
Lebanon,OK,Oklahoma
Mono City,CA,California
Bear Lake,PA,Pennsylvania
Glenwood,NC,North Carolina
Sportmans Shores,OK,Oklahoma
Brandsville,MO,Missouri
Rollinsville,CO,Colorado
Lincoln,VT,Vermont
Owl Ranch,TX,Texas
Freedom Acres,AZ,Arizona
Mifflin,OH,Ohio
Wynnedale,IN,Indiana
Rippey,IA,Iowa
Hardinsburg,IN,Indiana
Sickles Corner,PA,Pennsylvania
Sammons Point,IL,Illinois
Dawson,NE,Nebraska
Sturgis,MS,Mississippi
Fieldon,IL,Illinois
Montgomery Creek,CA,California
Emma,MO,Missouri
Manley,NE,Nebraska
Petrolia,PA,Pennsylvania
Fountain,MI,Michigan
Nanwalek,AK,Alaska
East Enterprise,IN,Indiana
New Marshfield,OH,Ohio
Bridgeville,NJ,New Jersey
Hainesburg,NJ,New Jersey
Gilmore,AR,Arkansas
Eureka,TX,Texas
Peru,KS,Kansas
West Burke,VT,Vermont
Tenstrike,MN,Minnesota
Searsboro,IA,Iowa
Ambrose,GA,Georgia
Ogema,MN,Minnesota
Fort Yates,ND,North Dakota
Crossgate,KY,Kentucky
Arkdale,WI,Wisconsin
Silver Peak,NV,Nevada
Ellenboro,WV,West Virginia
Lehigh,KS,Kansas
Gratiot,WI,Wisconsin
Alston,GA,Georgia
Marathon,OH,Ohio
Springview,NE,Nebraska
Laurel,IA,Iowa
Bolivia,NC,North Carolina
Bluewater,NM,New Mexico
Christine,TX,Texas
Kelly,WY,Wyoming
Fort Laramie,WY,Wyoming
Funk,NE,Nebraska
Soham,NM,New Mexico
Haines,OR,Oregon
Lee Mont,VA,Virginia
Cainsville,MO,Missouri
Yankee Hill,NE,Nebraska
Bladen,NE,Nebraska
Geuda Springs,KS,Kansas
Newry,PA,Pennsylvania
Woden,IA,Iowa
Harris,IA,Iowa
Shirleysburg,PA,Pennsylvania
Bradford,IA,Iowa
Cheraw,CO,Colorado
Pocahontas,VA,Virginia
Ashland,LA,Louisiana
Mount Olivet,KY,Kentucky
Worthville,KY,Kentucky
Elk Garden,WV,West Virginia
Pindall,AR,Arkansas
Askewville,NC,North Carolina
Houston,AR,Arkansas
Jakes Corner,AZ,Arizona
Eldon,OK,Oklahoma
La Grange,CA,California
Albin,WY,Wyoming
Brainards,NJ,New Jersey
Linden,IA,Iowa
Mayersville,MS,Mississippi
Ophiem,IL,Illinois
Hillsdale,KS,Kansas
Milroy,MN,Minnesota
Tomales,CA,California
Ben Lomond,AR,Arkansas
Babb,MT,Montana
Howard,OH,Ohio
Onaway,ID,Idaho
Midwest,WY,Wyoming
Rockdale,WI,Wisconsin
Gilliam,MO,Missouri
Lansford,ND,North Dakota
Fort Green,FL,Florida
Alderson,OK,Oklahoma
Elrosa,MN,Minnesota
Nelsonville,WI,Wisconsin
Tyro,KS,Kansas
Jacksonville,GA,Georgia
Paton,IA,Iowa
Roaring Springs,TX,Texas
Elvaston,IL,Illinois
Crestview,NM,New Mexico
Point Isabel,IN,Indiana
White Mountain,AK,Alaska
Barnes,KS,Kansas
Kranzburg,SD,South Dakota
Lula,MS,Mississippi
Kemp,OK,Oklahoma
Halchita,UT,Utah
Weinert,TX,Texas
Plattville,IL,Illinois
Grenola,KS,Kansas
Greenville,WV,West Virginia
Calvin,LA,Louisiana
Bellechester,MN,Minnesota
Big Horn,WY,Wyoming
Hilltop,GA,Georgia
Milton Mills,NH,New Hampshire
Womelsdorf,WV,West Virginia
Wakarusa,KS,Kansas
Winesburg,OH,Ohio
Old Mill Creek,IL,Illinois
Meno,OK,Oklahoma
Mays Lick,KY,Kentucky
Lucan,MN,Minnesota
Bay View,MI,Michigan
Winston,MO,Missouri
Decker,IN,Indiana
South Lincoln,VT,Vermont
San Simon,AZ,Arizona
Rexford,KS,Kansas
Hartline,WA,Washington
Avoca,NE,Nebraska
Harrellsville,NC,North Carolina
Hamilton,NC,North Carolina
Dorothy,WV,West Virginia
Flensburg,MN,Minnesota
Marydel,MD,Maryland
Delta,LA,Louisiana
Burdette,AR,Arkansas
Beulah,MI,Michigan
Anderson,AK,Alaska
Silver Lake,OR,Oregon
Rye,AR,Arkansas
Wyola,MT,Montana
Ravalli,MT,Montana
Easton,MN,Minnesota
Nixon,TN,Tennessee
Cumberland-Hesstown,NJ,New Jersey
Rena Lara,MS,Mississippi
Troy Grove,IL,Illinois
Brule,WI,Wisconsin
Gonvick,MN,Minnesota
Hardwick,MN,Minnesota
Dorrance,KS,Kansas
Norman,NC,North Carolina
Apple Valley,ND,North Dakota
Westby,MT,Montana
Pryorsburg,KY,Kentucky
Glen Hope,PA,Pennsylvania
Grahamtown,MD,Maryland
Neches,TX,Texas
Brandonville,WV,West Virginia
Blomkest,MN,Minnesota
Fort Peck,MT,Montana
Bobtown,VA,Virginia
Jolly,TX,Texas
Loop,TX,Texas
Tanana,AK,Alaska
Teresita,OK,Oklahoma
Adak,AK,Alaska
Haivana Nakya,AZ,Arizona
Poston,AZ,Arizona
Lake Arrowhead,MO,Missouri
Phoenicia,NY,New York
Los Alvarez,TX,Texas
Toronto,KS,Kansas
Gorman,MD,Maryland
Canadian,OK,Oklahoma
Glendo,WY,Wyoming
Sweet Water,AL,Alabama
North Star,OH,Ohio
Oelrichs,SD,South Dakota
Cal-Nev-Ari,NV,Nevada
Carleton,NE,Nebraska
Oakland Acres,IA,Iowa
Lincolnville,KS,Kansas
Alamillo,NM,New Mexico
Rye,CO,Colorado
Mirando City,TX,Texas
Cimarron City,OK,Oklahoma
Millersburg,MI,Michigan
Arlington,IL,Illinois
Sikes,LA,Louisiana
Chickamaw Beach,MN,Minnesota
Newtonia,MO,Missouri
Ocean City,WA,Washington
Oil Trough,AR,Arkansas
New Blaine,AR,Arkansas
Sauget,IL,Illinois
Hiouchi,CA,California
Alder,WA,Washington
Dargan,MD,Maryland
Blackwater,MO,Missouri
Alden,IL,Illinois
Castine,OH,Ohio
Allison,TX,Texas
Jonesville,IN,Indiana
Pease,MN,Minnesota
La Victoria,TX,Texas
New Leipzig,ND,North Dakota
Baring,WA,Washington
Caney,OK,Oklahoma
Chickaloon,AK,Alaska
Fordville,ND,North Dakota
Clarita,OK,Oklahoma
Hustler,WI,Wisconsin
Bethune,CO,Colorado
Acorn,AR,Arkansas
Shiloh,SC,South Carolina
Superior,IA,Iowa
Alta Vista,IA,Iowa
Karns City,PA,Pennsylvania
Sidney,AR,Arkansas
Minnesota City,MN,Minnesota
Sandy Point,TX,Texas
Bloomfield,CA,California
Elmo,MO,Missouri
Bushnell,NE,Nebraska
West Point,IN,Indiana
Glacier,WA,Washington
Trinway,OH,Ohio
Stevinson,CA,California
Sutton,VT,Vermont
Eastvale,PA,Pennsylvania
Milwaukee,NC,North Carolina
Allensville,KY,Kentucky
Maysville,IA,Iowa
Braggs,OK,Oklahoma
Rockfield,IN,Indiana
Bovill,ID,Idaho
Morrill,KS,Kansas
New Baltimore,PA,Pennsylvania
Robinson,KS,Kansas
Letcher,SD,South Dakota
Nottoway Court House,VA,Virginia
Binford,ND,North Dakota
Yale,SD,South Dakota
Parc,NY,New York
Dudley,PA,Pennsylvania
Rush Center,KS,Kansas
Morganville,KS,Kansas
Howard City,NE,Nebraska
Casa Colorada,NM,New Mexico
West Union,IL,Illinois
Plumwood,OH,Ohio
Randolph,KS,Kansas
Emhouse,TX,Texas
Nehawka,NE,Nebraska
Huttonsville,WV,West Virginia
Dickens,IA,Iowa
Lamar,OK,Oklahoma
Orangeville,OH,Ohio
Isabel,SD,South Dakota
Bethlehem,MS,Mississippi
Rockbridge,IL,Illinois
Greigsville,NY,New York
Shelly,MN,Minnesota
Porter,MN,Minnesota
Brunswick,NE,Nebraska
Nisland,SD,South Dakota
Grover,CO,Colorado
Marathon,IA,Iowa
Little River,CA,California
Newtown,MO,Missouri
East Lynne,MO,Missouri
Springport,IN,Indiana
Sun Valley Lake,IA,Iowa
Chittenden,VT,Vermont
Columbia,SD,South Dakota
Pittsburg,OK,Oklahoma
Barnett,MO,Missouri
Schoenchen,KS,Kansas
Landisburg,PA,Pennsylvania
Nauvoo,AL,Alabama
Newport Center,VT,Vermont
Sunset,AR,Arkansas
Bly,OR,Oregon
Silver Creek,MS,Mississippi
Tierra Grande,TX,Texas
Stuart,OK,Oklahoma
Elgin,TN,Tennessee
Lucky,LA,Louisiana
White Heath,IL,Illinois
San Luis,NM,New Mexico
Pitkas Point,AK,Alaska
Cordova,NM,New Mexico
Hobson,MT,Montana
Brice,OH,Ohio
Monticello,MO,Missouri
Middleberg,OK,Oklahoma
Crayne,KY,Kentucky
Island Park,ID,Idaho
Pace,MS,Mississippi
Baskin,LA,Louisiana
Carter,OK,Oklahoma
Box Springs,GA,Georgia
Octavia,NE,Nebraska
Ehrenfeld,PA,Pennsylvania
Chain-O-Lakes,MO,Missouri
Netawaka,KS,Kansas
Allen,KS,Kansas
Exeland,WI,Wisconsin
Minden City,MI,Michigan
Mullin,TX,Texas
Utica,MN,Minnesota
Rowena,OR,Oregon
Amsterdam,MO,Missouri
Barlow,OR,Oregon
Woolsey,GA,Georgia
Augusta Springs,VA,Virginia
Oxbow Estates,AZ,Arizona
Tracy,MO,Missouri
Bourneville,OH,Ohio
Antoine,AR,Arkansas
Eagarville,IL,Illinois
Charlottsville,PA,Pennsylvania
Stamford,NE,Nebraska
Eden,WY,Wyoming
Beaver,OR,Oregon
Hartstown,PA,Pennsylvania
Silver Plume,CO,Colorado
Paint Rock,AL,Alabama
Ashville,PA,Pennsylvania
Fowlerton,IN,Indiana
Rake,IA,Iowa
Painter,VA,Virginia
Eureka,NC,North Carolina
Buck Creek,IN,Indiana
Oakwood,MO,Missouri
Salvo,NC,North Carolina
Sylvester,WV,West Virginia
Edwardsville,AL,Alabama
Rosalie,NE,Nebraska
Kennerdell,PA,Pennsylvania
Amador City,CA,California
Volta,CA,California
Tolna,ND,North Dakota
Markleeville,CA,California
Corwin Springs,MT,Montana
Kiskimere,PA,Pennsylvania
Big Cabin,OK,Oklahoma
Garfield,GA,Georgia
Penelope,TX,Texas
Green Mountain,IA,Iowa
Washtucna,WA,Washington
Waldorf,MN,Minnesota
Fort Apache,AZ,Arizona
Buck Run,PA,Pennsylvania
Lake Bronson,MN,Minnesota
Salamonia,IN,Indiana
Phillipsburg,MO,Missouri
Gravois Mills,MO,Missouri
Pleasant Plain,OH,Ohio
Dickens,TX,Texas
Clemons,IA,Iowa
Macksburg,OH,Ohio
Fort Smith,MT,Montana
Arnegard,ND,North Dakota
Long Creek,OR,Oregon
Caulksville,AR,Arkansas
Conconully,WA,Washington
Chesterville,OH,Ohio
Page,WV,West Virginia
Tamaha,OK,Oklahoma
New Lebanon,PA,Pennsylvania
San Isidro,TX,Texas
Wyoming,RI,Rhode Island
Alexander,IA,Iowa
Waverly,WA,Washington
Dry Creek,OK,Oklahoma
Coahoma,MS,Mississippi
Homa Hills,WY,Wyoming
Fulton,AR,Arkansas
Plainfield,OH,Ohio
Aurora,IA,Iowa
Mentasta Lake,AK,Alaska
Woodland Hills,NE,Nebraska
Leighton,IA,Iowa
Tennyson,IN,Indiana
Reddick,IL,Illinois
Barclay,MD,Maryland
Wainiha,HI,Hawaii
Rimrock Colony,MT,Montana
Shanksville,PA,Pennsylvania
Du Bois,IL,Illinois
Allport,PA,Pennsylvania
Magnolia,MN,Minnesota
McNeal,AZ,Arizona
Collinston,LA,Louisiana
Bristow,IA,Iowa
Atqasuk,AK,Alaska
Kaibab,AZ,Arizona
Newtok,AK,Alaska
Short,OK,Oklahoma
Noxon,MT,Montana
Koshkonong,MO,Missouri
Frederick,SD,South Dakota
New Albany,KS,Kansas
Mesic,NC,North Carolina
Soldier,IA,Iowa
Witmer,PA,Pennsylvania
Ludlow,MO,Missouri
New Hamburg,MO,Missouri
Pungoteague,VA,Virginia
Latah,WA,Washington
Marble,CO,Colorado
Trenton,NC,North Carolina
Westpoint,TN,Tennessee
Parkdale,MO,Missouri
Pineville,AR,Arkansas
Belle Valley,OH,Ohio
Sena,NM,New Mexico
Aneta,ND,North Dakota
Jordan Valley,OR,Oregon
Columbus,KY,Kentucky
Nesbitt,TX,Texas
Navarro,TX,Texas
Bouton,IA,Iowa
Brunsville,IA,Iowa
Greensboro,IN,Indiana
Frankclay,MO,Missouri
McBride,MI,Michigan
White City,IL,Illinois
Drowning Creek,OK,Oklahoma
Beatrice,AL,Alabama
Warba,MN,Minnesota
Topstone,CT,Connecticut
Oceola,OH,Ohio
Middletown Springs,VT,Vermont
La Russell,MO,Missouri
Burfordville,MO,Missouri
Henderson,MD,Maryland
Modoc,IN,Indiana
Nebo,KY,Kentucky
Amesville,OH,Ohio
Watson,AR,Arkansas
East Columbia,TX,Texas
East Charlotte,VT,Vermont
Burket,IN,Indiana
Vandervoort,AR,Arkansas
Miller,NE,Nebraska
Carpio,ND,North Dakota
Sheridan,MO,Missouri
Eldred,IL,Illinois
Yellow Bluff,AL,Alabama
Tse Bonito,NM,New Mexico
Currie,MN,Minnesota
Brick Center,CO,Colorado
Monson,CA,California
Bolton Valley,VT,Vermont
Moore,ID,Idaho
Cedar Fort,UT,Utah
East Waterford,PA,Pennsylvania
Leeper,PA,Pennsylvania
Cutter,AZ,Arizona
Southern Ute,CO,Colorado
Townshend,VT,Vermont
Little Sioux,IA,Iowa
Vernon,IN,Indiana
Waltham,MN,Minnesota
Roslyn,SD,South Dakota
Rockford,ID,Idaho
Luther,IA,Iowa
Thedford,NE,Nebraska
Breaks,VA,Virginia
Vanduser,MO,Missouri
Blackwell,TX,Texas
Iona,MN,Minnesota
Bison,KS,Kansas
Garner,AR,Arkansas
Ogdensburg,WI,Wisconsin
Zoar,OH,Ohio
Gays,IL,Illinois
Sedgwick,AR,Arkansas
B and E,TX,Texas
Taylor,NE,Nebraska
Ambia,IN,Indiana
Burlington,WV,West Virginia
Downing,WI,Wisconsin
Port Wing,WI,Wisconsin
Yuma Proving Ground,AZ,Arizona
Grady,NM,New Mexico
Dell,AR,Arkansas
Schneider,IN,Indiana
Livingston,KY,Kentucky
Macedonia,AL,Alabama
Wilkesville,OH,Ohio
Three Lakes,MI,Michigan
Chugwater,WY,Wyoming
Haverhill,IA,Iowa
Sibley,IL,Illinois
Lake View,TX,Texas
St. Mary,MO,Missouri
Taylor,ND,North Dakota
Kinney,MN,Minnesota
Tuscumbia,MO,Missouri
Chemult,OR,Oregon
Deepstep,GA,Georgia
McAllister,MT,Montana
Lockbourne,OH,Ohio
Gifford,SC,South Carolina
Marble City,OK,Oklahoma
Sulphur Springs,OH,Ohio
Greenbush,WI,Wisconsin
Campo Verde,TX,Texas
Camden-on-Gauley,WV,West Virginia
Norway,IN,Indiana
Ellinger,TX,Texas
Alpine Village,CA,California
Collins,MO,Missouri
Agra,KS,Kansas
Sims,IL,Illinois
Berry,KY,Kentucky
Willow,OK,Oklahoma
Stronach,MI,Michigan
Calumet,IA,Iowa
Timberon,NM,New Mexico
Smithfield,IL,Illinois
Cable,WI,Wisconsin
Canalou,MO,Missouri
Cedar Grove,IN,Indiana
Dunmor,KY,Kentucky
Peever,SD,South Dakota
Gordon,OH,Ohio
Ranchette Estates,TX,Texas
Burlington Flats,NY,New York
Dixie,WA,Washington
Sobieski,MN,Minnesota
Newburg,PA,Pennsylvania
Gallatin River Ranch,MT,Montana
Creston,NE,Nebraska
Mass City,MI,Michigan
Santa Claus,GA,Georgia
Alpha,MI,Michigan
Old Harbor,AK,Alaska
Deer Island,OR,Oregon
South Haven,MN,Minnesota
Hillsboro,VA,Virginia
Boulder Junction,WI,Wisconsin
North Escobares,TX,Texas
Harvey,IA,Iowa
Cordova,SC,South Carolina
Northville,SD,South Dakota
Garden,UT,Utah
Upham,ND,North Dakota
Stevens Creek,VA,Virginia
Waco,MO,Missouri
Big Falls,MN,Minnesota
Honor,MI,Michigan
Mill Shoals,IL,Illinois
Hortense,GA,Georgia
Jackson Center,PA,Pennsylvania
Carman,IL,Illinois
Thurman,IA,Iowa
Altamont,MO,Missouri
Huetter,ID,Idaho
Dixon,OK,Oklahoma
St. Lawrence,SD,South Dakota
Lake Meredith Estates,TX,Texas
Harveyville,KS,Kansas
Grayridge,MO,Missouri
Melvin,MI,Michigan
Brazos,TX,Texas
Gail,TX,Texas
Williamson,IL,Illinois
Palo Pinto,TX,Texas
Faucett,MO,Missouri
Preston,NV,Nevada
Camden,MO,Missouri
Acequia,ID,Idaho
Winifred,MT,Montana
Coatsburg,IL,Illinois
Sayner,WI,Wisconsin
Peck,ID,Idaho
Troutdale,VA,Virginia
Bannock,OH,Ohio
Rhododendron,OR,Oregon
Edgewater Park,OK,Oklahoma
Alfarata,PA,Pennsylvania
Bobo,MS,Mississippi
Alsey,IL,Illinois
Study Butte,TX,Texas
Highland Park,FL,Florida
Lyden,NM,New Mexico
Malaga,NM,New Mexico
Dunreith,IN,Indiana
Neck City,MO,Missouri
Ogden,AR,Arkansas
Graceton,PA,Pennsylvania
Cloverdale,OH,Ohio
Brave,PA,Pennsylvania
Campbellton,FL,Florida
Toston,MT,Montana
Grafton,NE,Nebraska
Franklin,MD,Maryland
Lane,KS,Kansas
Lidderdale,IA,Iowa
Seldovia,AK,Alaska
Adin,CA,California
Napoleon,MO,Missouri
Longville,MN,Minnesota
Newry,SC,South Carolina
Harding,IL,Illinois
Tajique,NM,New Mexico
Blue Valley,CO,Colorado
Portis,KS,Kansas
Hurdland,MO,Missouri
Weldona,CO,Colorado
Falkland,NC,North Carolina
Falcon,NC,North Carolina
Parkman,OH,Ohio
Damar,KS,Kansas
Galt,MO,Missouri
Bienville,LA,Louisiana
Mount Gretna,PA,Pennsylvania
Ringgold,TX,Texas
Robertsville,OH,Ohio
Gilson,IL,Illinois
Fairford,AL,Alabama
Casanova,PA,Pennsylvania
Emerald Beach,MO,Missouri
Eugene,MO,Missouri
Glidden,WI,Wisconsin
Riverdale,ND,North Dakota
Oak Grove,AR,Arkansas
Whitehaven,MD,Maryland
Palmer,KS,Kansas
Corn Creek,SD,South Dakota
Trimountain,MI,Michigan
Boyd,MN,Minnesota
Sylvia,KS,Kansas
Shoal Creek Estates,MO,Missouri
Mount Holly,AR,Arkansas
Kokomo,MS,Mississippi
Westphalia,IA,Iowa
Loomis,MI,Michigan
Dwale,KY,Kentucky
Henlopen Acres,DE,Delaware
Alcan Border,AK,Alaska
Elmdale,MN,Minnesota
Cooksville,IL,Illinois
Auburn,IA,Iowa
Chula,MO,Missouri
New Schaefferstown,PA,Pennsylvania
Clio,CA,California
Barnesville,MD,Maryland
Gladstone,IL,Illinois
Tillar,AR,Arkansas
Hill View Heights,WY,Wyoming
Denton,NE,Nebraska
Bairoil,WY,Wyoming
Carthage,SD,South Dakota
South Frydek,TX,Texas
Williams,SC,South Carolina
Fox,AK,Alaska
Regent,ND,North Dakota
Spring Garden,AL,Alabama
Reeves,LA,Louisiana
Mount Lebanon,LA,Louisiana
Goodmanville,CA,California
Scotia,SC,South Carolina
North Washington,IA,Iowa
Cosby,MO,Missouri
Hubbard,NE,Nebraska
Mitchell,OR,Oregon
Hunnewell,MO,Missouri
Rumsey,CA,California
Stoney Point,OK,Oklahoma
Clarksville,PA,Pennsylvania
Wing,ND,North Dakota
Bier,MD,Maryland
Warwick,OK,Oklahoma
Pine Apple,AL,Alabama
Old Bennington,VT,Vermont
Edison,NE,Nebraska
Poneto,IN,Indiana
Onward,IN,Indiana
Plaucheville,LA,Louisiana
Jalapa,IN,Indiana
McNary,LA,Louisiana
Oconee,IL,Illinois
Lodge,SC,South Carolina
Salesville,OH,Ohio
Lima,IL,Illinois
Devol,OK,Oklahoma
Woodburn,IA,Iowa
Coxton,KY,Kentucky
Lavina,MT,Montana
Freedom,WY,Wyoming
Tibes,PR,Puerto Rico
Belvue,KS,Kansas
Meadowview Estates,KY,Kentucky
Wheatcroft,KY,Kentucky
Lockington,OH,Ohio
East Nicolaus,CA,California
Leonard,OK,Oklahoma
Havensville,KS,Kansas
Pinos Altos,NM,New Mexico
Geneva,IA,Iowa
Sidman,PA,Pennsylvania
Garrattsville,NY,New York
Burnside,PA,Pennsylvania
Falun,KS,Kansas
Goodland,FL,Florida
Organ,NM,New Mexico
Fall River,KS,Kansas
Belgrade,NE,Nebraska
Linn Grove,IA,Iowa
Bosworth,MO,Missouri
Lester,AL,Alabama
Marblemount,WA,Washington
Stockton,IA,Iowa
Parnell,MO,Missouri
Shumway,IL,Illinois
St. Johns,IL,Illinois
Pierson,MI,Michigan
Buckatunna,MS,Mississippi
Olds,IA,Iowa
Stites,ID,Idaho
Humnoke,AR,Arkansas
Jeddo,PA,Pennsylvania
Roca,NE,Nebraska
Unionville,MT,Montana
Hopewell,PA,Pennsylvania
Ocotillo,CA,California
Fort Washington,CA,California
Coffey,MO,Missouri
Lime Ridge,WI,Wisconsin
Makena,HI,Hawaii
Mendes,GA,Georgia
Mulkeytown,IL,Illinois
Arroyo Gardens,TX,Texas
Wilsey,KS,Kansas
Bee,OK,Oklahoma
